environment,family,seed,budget,method,ndcg,delta_vs_source_router,onboarding_operations,task_searches,workload,total_operations,mean_profile_apply_seconds
fiqa_dense,exact_title,47,256,source_router,0.38471835751882716,0.0,0,1,1,1,0.0
fiqa_dense,exact_title,47,256,source_router,0.38471835751882716,0.0,0,1,10,10,0.0
fiqa_dense,exact_title,47,256,source_router,0.38471835751882716,0.0,0,1,50,50,0.0
fiqa_dense,exact_title,47,256,source_router,0.38471835751882716,0.0,0,1,200,200,0.0
fiqa_dense,exact_title,47,256,profile_router,0.38471835751882716,0.0,64,1,1,65,3.522500240554412e-06
fiqa_dense,exact_title,47,256,profile_router,0.38471835751882716,0.0,64,1,10,74,3.522500240554412e-06
fiqa_dense,exact_title,47,256,profile_router,0.38471835751882716,0.0,64,1,50,114,3.522500240554412e-06
fiqa_dense,exact_title,47,256,profile_router,0.38471835751882716,0.0,64,1,200,264,3.522500240554412e-06
fiqa_dense,exact_title,47,256,probe_only,0.3921141942640467,0.007395836745219576,64,1,1,65,0.0
fiqa_dense,exact_title,47,256,probe_only,0.3921141942640467,0.007395836745219576,64,1,10,74,0.0
fiqa_dense,exact_title,47,256,probe_only,0.3921141942640467,0.007395836745219576,64,1,50,114,0.0
fiqa_dense,exact_title,47,256,probe_only,0.3921141942640467,0.007395836745219576,64,1,200,264,0.0
fiqa_dense,exact_title,47,256,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,1,2,0.0
fiqa_dense,exact_title,47,256,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,10,20,0.0
fiqa_dense,exact_title,47,256,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,50,100,0.0
fiqa_dense,exact_title,47,256,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,200,400,0.0
fiqa_dense,body_terms,11,0,source_router,0.38471835751882716,0.0,0,1,1,1,0.0
fiqa_dense,body_terms,11,0,source_router,0.38471835751882716,0.0,0,1,10,10,0.0
fiqa_dense,body_terms,11,0,source_router,0.38471835751882716,0.0,0,1,50,50,0.0
fiqa_dense,body_terms,11,0,source_router,0.38471835751882716,0.0,0,1,200,200,0.0
fiqa_dense,body_terms,11,0,profile_router,0.38471835751882716,0.0,0,1,1,1,3.5080593079328537e-06
fiqa_dense,body_terms,11,0,profile_router,0.38471835751882716,0.0,0,1,10,10,3.5080593079328537e-06
fiqa_dense,body_terms,11,0,profile_router,0.38471835751882716,0.0,0,1,50,50,3.5080593079328537e-06
fiqa_dense,body_terms,11,0,profile_router,0.38471835751882716,0.0,0,1,200,200,3.5080593079328537e-06
fiqa_dense,body_terms,11,0,probe_only,0.3921141942640467,0.007395836745219576,0,1,1,1,0.0
fiqa_dense,body_terms,11,0,probe_only,0.3921141942640467,0.007395836745219576,0,1,10,10,0.0
fiqa_dense,body_terms,11,0,probe_only,0.3921141942640467,0.007395836745219576,0,1,50,50,0.0
fiqa_dense,body_terms,11,0,probe_only,0.3921141942640467,0.007395836745219576,0,1,200,200,0.0
fiqa_dense,body_terms,11,0,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,1,2,0.0
fiqa_dense,body_terms,11,0,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,10,20,0.0
fiqa_dense,body_terms,11,0,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,50,100,0.0
fiqa_dense,body_terms,11,0,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,200,400,0.0
fiqa_dense,body_terms,11,16,source_router,0.38471835751882716,0.0,0,1,1,1,0.0
fiqa_dense,body_terms,11,16,source_router,0.38471835751882716,0.0,0,1,10,10,0.0
fiqa_dense,body_terms,11,16,source_router,0.38471835751882716,0.0,0,1,50,50,0.0
fiqa_dense,body_terms,11,16,source_router,0.38471835751882716,0.0,0,1,200,200,0.0
fiqa_dense,body_terms,11,16,profile_router,0.38471835751882716,0.0,15,1,1,16,3.4963937165836495e-06
fiqa_dense,body_terms,11,16,profile_router,0.38471835751882716,0.0,15,1,10,25,3.4963937165836495e-06
fiqa_dense,body_terms,11,16,profile_router,0.38471835751882716,0.0,15,1,50,65,3.4963937165836495e-06
fiqa_dense,body_terms,11,16,profile_router,0.38471835751882716,0.0,15,1,200,215,3.4963937165836495e-06
fiqa_dense,body_terms,11,16,probe_only,0.3921141942640467,0.007395836745219576,15,1,1,16,0.0
fiqa_dense,body_terms,11,16,probe_only,0.3921141942640467,0.007395836745219576,15,1,10,25,0.0
fiqa_dense,body_terms,11,16,probe_only,0.3921141942640467,0.007395836745219576,15,1,50,65,0.0
fiqa_dense,body_terms,11,16,probe_only,0.3921141942640467,0.007395836745219576,15,1,200,215,0.0
fiqa_dense,body_terms,11,16,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,1,2,0.0
fiqa_dense,body_terms,11,16,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,10,20,0.0
fiqa_dense,body_terms,11,16,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,50,100,0.0
fiqa_dense,body_terms,11,16,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,200,400,0.0
fiqa_dense,body_terms,11,64,source_router,0.38471835751882716,0.0,0,1,1,1,0.0
fiqa_dense,body_terms,11,64,source_router,0.38471835751882716,0.0,0,1,10,10,0.0
fiqa_dense,body_terms,11,64,source_router,0.38471835751882716,0.0,0,1,50,50,0.0
fiqa_dense,body_terms,11,64,source_router,0.38471835751882716,0.0,0,1,200,200,0.0
fiqa_dense,body_terms,11,64,profile_router,0.38471835751882716,0.0,63,1,1,64,3.4288937846819558e-06
fiqa_dense,body_terms,11,64,profile_router,0.38471835751882716,0.0,63,1,10,73,3.4288937846819558e-06
fiqa_dense,body_terms,11,64,profile_router,0.38471835751882716,0.0,63,1,50,113,3.4288937846819558e-06
fiqa_dense,body_terms,11,64,profile_router,0.38471835751882716,0.0,63,1,200,263,3.4288937846819558e-06
fiqa_dense,body_terms,11,64,probe_only,0.3921141942640467,0.007395836745219576,63,1,1,64,0.0
fiqa_dense,body_terms,11,64,probe_only,0.3921141942640467,0.007395836745219576,63,1,10,73,0.0
fiqa_dense,body_terms,11,64,probe_only,0.3921141942640467,0.007395836745219576,63,1,50,113,0.0
fiqa_dense,body_terms,11,64,probe_only,0.3921141942640467,0.007395836745219576,63,1,200,263,0.0
fiqa_dense,body_terms,11,64,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,1,2,0.0
fiqa_dense,body_terms,11,64,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,10,20,0.0
fiqa_dense,body_terms,11,64,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,50,100,0.0
fiqa_dense,body_terms,11,64,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,200,400,0.0
fiqa_dense,body_terms,11,256,source_router,0.38471835751882716,0.0,0,1,1,1,0.0
fiqa_dense,body_terms,11,256,source_router,0.38471835751882716,0.0,0,1,10,10,0.0
fiqa_dense,body_terms,11,256,source_router,0.38471835751882716,0.0,0,1,50,50,0.0
fiqa_dense,body_terms,11,256,source_router,0.38471835751882716,0.0,0,1,200,200,0.0
fiqa_dense,body_terms,11,256,profile_router,0.38471835751882716,0.0,192,1,1,193,4.054166687031587e-06
fiqa_dense,body_terms,11,256,profile_router,0.38471835751882716,0.0,192,1,10,202,4.054166687031587e-06
fiqa_dense,body_terms,11,256,profile_router,0.38471835751882716,0.0,192,1,50,242,4.054166687031587e-06
fiqa_dense,body_terms,11,256,profile_router,0.38471835751882716,0.0,192,1,200,392,4.054166687031587e-06
fiqa_dense,body_terms,11,256,probe_only,0.3921141942640467,0.007395836745219576,192,1,1,193,0.0
fiqa_dense,body_terms,11,256,probe_only,0.3921141942640467,0.007395836745219576,192,1,10,202,0.0
fiqa_dense,body_terms,11,256,probe_only,0.3921141942640467,0.007395836745219576,192,1,50,242,0.0
fiqa_dense,body_terms,11,256,probe_only,0.3921141942640467,0.007395836745219576,192,1,200,392,0.0
fiqa_dense,body_terms,11,256,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,1,2,0.0
fiqa_dense,body_terms,11,256,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,10,20,0.0
fiqa_dense,body_terms,11,256,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,50,100,0.0
fiqa_dense,body_terms,11,256,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,200,400,0.0
fiqa_dense,body_terms,23,0,source_router,0.38471835751882716,0.0,0,1,1,1,0.0
fiqa_dense,body_terms,23,0,source_router,0.38471835751882716,0.0,0,1,10,10,0.0
fiqa_dense,body_terms,23,0,source_router,0.38471835751882716,0.0,0,1,50,50,0.0
fiqa_dense,body_terms,23,0,source_router,0.38471835751882716,0.0,0,1,200,200,0.0
fiqa_dense,body_terms,23,0,profile_router,0.38471835751882716,0.0,0,1,1,1,3.840553108602762e-06
fiqa_dense,body_terms,23,0,profile_router,0.38471835751882716,0.0,0,1,10,10,3.840553108602762e-06
fiqa_dense,body_terms,23,0,profile_router,0.38471835751882716,0.0,0,1,50,50,3.840553108602762e-06
fiqa_dense,body_terms,23,0,profile_router,0.38471835751882716,0.0,0,1,200,200,3.840553108602762e-06
fiqa_dense,body_terms,23,0,probe_only,0.3921141942640467,0.007395836745219576,0,1,1,1,0.0
fiqa_dense,body_terms,23,0,probe_only,0.3921141942640467,0.007395836745219576,0,1,10,10,0.0
fiqa_dense,body_terms,23,0,probe_only,0.3921141942640467,0.007395836745219576,0,1,50,50,0.0
fiqa_dense,body_terms,23,0,probe_only,0.3921141942640467,0.007395836745219576,0,1,200,200,0.0
fiqa_dense,body_terms,23,0,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,1,2,0.0
fiqa_dense,body_terms,23,0,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,10,20,0.0
fiqa_dense,body_terms,23,0,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,50,100,0.0
fiqa_dense,body_terms,23,0,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,200,400,0.0
fiqa_dense,body_terms,23,16,source_router,0.38471835751882716,0.0,0,1,1,1,0.0
fiqa_dense,body_terms,23,16,source_router,0.38471835751882716,0.0,0,1,10,10,0.0
fiqa_dense,body_terms,23,16,source_router,0.38471835751882716,0.0,0,1,50,50,0.0
fiqa_dense,body_terms,23,16,source_router,0.38471835751882716,0.0,0,1,200,200,0.0
fiqa_dense,body_terms,23,16,profile_router,0.38471835751882716,0.0,15,1,1,16,3.569167262564103e-06
fiqa_dense,body_terms,23,16,profile_router,0.38471835751882716,0.0,15,1,10,25,3.569167262564103e-06
fiqa_dense,body_terms,23,16,profile_router,0.38471835751882716,0.0,15,1,50,65,3.569167262564103e-06
fiqa_dense,body_terms,23,16,profile_router,0.38471835751882716,0.0,15,1,200,215,3.569167262564103e-06
fiqa_dense,body_terms,23,16,probe_only,0.3921141942640467,0.007395836745219576,15,1,1,16,0.0
fiqa_dense,body_terms,23,16,probe_only,0.3921141942640467,0.007395836745219576,15,1,10,25,0.0
fiqa_dense,body_terms,23,16,probe_only,0.3921141942640467,0.007395836745219576,15,1,50,65,0.0
fiqa_dense,body_terms,23,16,probe_only,0.3921141942640467,0.007395836745219576,15,1,200,215,0.0
fiqa_dense,body_terms,23,16,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,1,2,0.0
fiqa_dense,body_terms,23,16,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,10,20,0.0
fiqa_dense,body_terms,23,16,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,50,100,0.0
fiqa_dense,body_terms,23,16,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,200,400,0.0
fiqa_dense,body_terms,23,64,source_router,0.38471835751882716,0.0,0,1,1,1,0.0
fiqa_dense,body_terms,23,64,source_router,0.38471835751882716,0.0,0,1,10,10,0.0
fiqa_dense,body_terms,23,64,source_router,0.38471835751882716,0.0,0,1,50,50,0.0
fiqa_dense,body_terms,23,64,source_router,0.38471835751882716,0.0,0,1,200,200,0.0
fiqa_dense,body_terms,23,64,profile_router,0.38471835751882716,0.0,63,1,1,64,3.652500454336405e-06
fiqa_dense,body_terms,23,64,profile_router,0.38471835751882716,0.0,63,1,10,73,3.652500454336405e-06
fiqa_dense,body_terms,23,64,profile_router,0.38471835751882716,0.0,63,1,50,113,3.652500454336405e-06
fiqa_dense,body_terms,23,64,profile_router,0.38471835751882716,0.0,63,1,200,263,3.652500454336405e-06
fiqa_dense,body_terms,23,64,probe_only,0.3025539664601186,-0.08216439105870857,63,1,1,64,0.0
fiqa_dense,body_terms,23,64,probe_only,0.3025539664601186,-0.08216439105870857,63,1,10,73,0.0
fiqa_dense,body_terms,23,64,probe_only,0.3025539664601186,-0.08216439105870857,63,1,50,113,0.0
fiqa_dense,body_terms,23,64,probe_only,0.3025539664601186,-0.08216439105870857,63,1,200,263,0.0
fiqa_dense,body_terms,23,64,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,1,2,0.0
fiqa_dense,body_terms,23,64,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,10,20,0.0
fiqa_dense,body_terms,23,64,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,50,100,0.0
fiqa_dense,body_terms,23,64,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,200,400,0.0
fiqa_dense,body_terms,23,256,source_router,0.38471835751882716,0.0,0,1,1,1,0.0
fiqa_dense,body_terms,23,256,source_router,0.38471835751882716,0.0,0,1,10,10,0.0
fiqa_dense,body_terms,23,256,source_router,0.38471835751882716,0.0,0,1,50,50,0.0
fiqa_dense,body_terms,23,256,source_router,0.38471835751882716,0.0,0,1,200,200,0.0
fiqa_dense,body_terms,23,256,profile_router,0.38471835751882716,0.0,192,1,1,193,3.5244404959181944e-06
fiqa_dense,body_terms,23,256,profile_router,0.38471835751882716,0.0,192,1,10,202,3.5244404959181944e-06
fiqa_dense,body_terms,23,256,profile_router,0.38471835751882716,0.0,192,1,50,242,3.5244404959181944e-06
fiqa_dense,body_terms,23,256,profile_router,0.38471835751882716,0.0,192,1,200,392,3.5244404959181944e-06
fiqa_dense,body_terms,23,256,probe_only,0.3921141942640467,0.007395836745219576,192,1,1,193,0.0
fiqa_dense,body_terms,23,256,probe_only,0.3921141942640467,0.007395836745219576,192,1,10,202,0.0
fiqa_dense,body_terms,23,256,probe_only,0.3921141942640467,0.007395836745219576,192,1,50,242,0.0
fiqa_dense,body_terms,23,256,probe_only,0.3921141942640467,0.007395836745219576,192,1,200,392,0.0
fiqa_dense,body_terms,23,256,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,1,2,0.0
fiqa_dense,body_terms,23,256,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,10,20,0.0
fiqa_dense,body_terms,23,256,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,50,100,0.0
fiqa_dense,body_terms,23,256,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,200,400,0.0
fiqa_dense,body_terms,47,0,source_router,0.38471835751882716,0.0,0,1,1,1,0.0
fiqa_dense,body_terms,47,0,source_router,0.38471835751882716,0.0,0,1,10,10,0.0
fiqa_dense,body_terms,47,0,source_router,0.38471835751882716,0.0,0,1,50,50,0.0
fiqa_dense,body_terms,47,0,source_router,0.38471835751882716,0.0,0,1,200,200,0.0
fiqa_dense,body_terms,47,0,profile_router,0.38471835751882716,0.0,0,1,1,1,3.5822267333666485e-06
fiqa_dense,body_terms,47,0,profile_router,0.38471835751882716,0.0,0,1,10,10,3.5822267333666485e-06
fiqa_dense,body_terms,47,0,profile_router,0.38471835751882716,0.0,0,1,50,50,3.5822267333666485e-06
fiqa_dense,body_terms,47,0,profile_router,0.38471835751882716,0.0,0,1,200,200,3.5822267333666485e-06
fiqa_dense,body_terms,47,0,probe_only,0.3921141942640467,0.007395836745219576,0,1,1,1,0.0
fiqa_dense,body_terms,47,0,probe_only,0.3921141942640467,0.007395836745219576,0,1,10,10,0.0
fiqa_dense,body_terms,47,0,probe_only,0.3921141942640467,0.007395836745219576,0,1,50,50,0.0
fiqa_dense,body_terms,47,0,probe_only,0.3921141942640467,0.007395836745219576,0,1,200,200,0.0
fiqa_dense,body_terms,47,0,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,1,2,0.0
fiqa_dense,body_terms,47,0,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,10,20,0.0
fiqa_dense,body_terms,47,0,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,50,100,0.0
fiqa_dense,body_terms,47,0,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,200,400,0.0
fiqa_dense,body_terms,47,16,source_router,0.38471835751882716,0.0,0,1,1,1,0.0
fiqa_dense,body_terms,47,16,source_router,0.38471835751882716,0.0,0,1,10,10,0.0
fiqa_dense,body_terms,47,16,source_router,0.38471835751882716,0.0,0,1,50,50,0.0
fiqa_dense,body_terms,47,16,source_router,0.38471835751882716,0.0,0,1,200,200,0.0
fiqa_dense,body_terms,47,16,profile_router,0.38471835751882716,0.0,15,1,1,16,3.617499799778064e-06
fiqa_dense,body_terms,47,16,profile_router,0.38471835751882716,0.0,15,1,10,25,3.617499799778064e-06
fiqa_dense,body_terms,47,16,profile_router,0.38471835751882716,0.0,15,1,50,65,3.617499799778064e-06
fiqa_dense,body_terms,47,16,profile_router,0.38471835751882716,0.0,15,1,200,215,3.617499799778064e-06
fiqa_dense,body_terms,47,16,probe_only,0.3921141942640467,0.007395836745219576,15,1,1,16,0.0
fiqa_dense,body_terms,47,16,probe_only,0.3921141942640467,0.007395836745219576,15,1,10,25,0.0
fiqa_dense,body_terms,47,16,probe_only,0.3921141942640467,0.007395836745219576,15,1,50,65,0.0
fiqa_dense,body_terms,47,16,probe_only,0.3921141942640467,0.007395836745219576,15,1,200,215,0.0
fiqa_dense,body_terms,47,16,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,1,2,0.0
fiqa_dense,body_terms,47,16,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,10,20,0.0
fiqa_dense,body_terms,47,16,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,50,100,0.0
fiqa_dense,body_terms,47,16,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,200,400,0.0
fiqa_dense,body_terms,47,64,source_router,0.38471835751882716,0.0,0,1,1,1,0.0
fiqa_dense,body_terms,47,64,source_router,0.38471835751882716,0.0,0,1,10,10,0.0
fiqa_dense,body_terms,47,64,source_router,0.38471835751882716,0.0,0,1,50,50,0.0
fiqa_dense,body_terms,47,64,source_router,0.38471835751882716,0.0,0,1,200,200,0.0
fiqa_dense,body_terms,47,64,profile_router,0.38471835751882716,0.0,63,1,1,64,3.558059688657522e-06
fiqa_dense,body_terms,47,64,profile_router,0.38471835751882716,0.0,63,1,10,73,3.558059688657522e-06
fiqa_dense,body_terms,47,64,profile_router,0.38471835751882716,0.0,63,1,50,113,3.558059688657522e-06
fiqa_dense,body_terms,47,64,profile_router,0.38471835751882716,0.0,63,1,200,263,3.558059688657522e-06
fiqa_dense,body_terms,47,64,probe_only,0.3921141942640467,0.007395836745219576,63,1,1,64,0.0
fiqa_dense,body_terms,47,64,probe_only,0.3921141942640467,0.007395836745219576,63,1,10,73,0.0
fiqa_dense,body_terms,47,64,probe_only,0.3921141942640467,0.007395836745219576,63,1,50,113,0.0
fiqa_dense,body_terms,47,64,probe_only,0.3921141942640467,0.007395836745219576,63,1,200,263,0.0
fiqa_dense,body_terms,47,64,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,1,2,0.0
fiqa_dense,body_terms,47,64,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,10,20,0.0
fiqa_dense,body_terms,47,64,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,50,100,0.0
fiqa_dense,body_terms,47,64,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,200,400,0.0
fiqa_dense,body_terms,47,256,source_router,0.38471835751882716,0.0,0,1,1,1,0.0
fiqa_dense,body_terms,47,256,source_router,0.38471835751882716,0.0,0,1,10,10,0.0
fiqa_dense,body_terms,47,256,source_router,0.38471835751882716,0.0,0,1,50,50,0.0
fiqa_dense,body_terms,47,256,source_router,0.38471835751882716,0.0,0,1,200,200,0.0
fiqa_dense,body_terms,47,256,profile_router,0.38471835751882716,0.0,192,1,1,193,3.559446583191554e-06
fiqa_dense,body_terms,47,256,profile_router,0.38471835751882716,0.0,192,1,10,202,3.559446583191554e-06
fiqa_dense,body_terms,47,256,profile_router,0.38471835751882716,0.0,192,1,50,242,3.559446583191554e-06
fiqa_dense,body_terms,47,256,profile_router,0.38471835751882716,0.0,192,1,200,392,3.559446583191554e-06
fiqa_dense,body_terms,47,256,probe_only,0.3921141942640467,0.007395836745219576,192,1,1,193,0.0
fiqa_dense,body_terms,47,256,probe_only,0.3921141942640467,0.007395836745219576,192,1,10,202,0.0
fiqa_dense,body_terms,47,256,probe_only,0.3921141942640467,0.007395836745219576,192,1,50,242,0.0
fiqa_dense,body_terms,47,256,probe_only,0.3921141942640467,0.007395836745219576,192,1,200,392,0.0
fiqa_dense,body_terms,47,256,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,1,2,0.0
fiqa_dense,body_terms,47,256,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,10,20,0.0
fiqa_dense,body_terms,47,256,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,50,100,0.0
fiqa_dense,body_terms,47,256,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,200,400,0.0
